Order ID,Order Date,Sales,Quantity,Profit,Discount,Customer ID,Customer Name,Segment,Region,State,City,Product ID,Category,Sub-Category,Marketing Spend
CA-2015-124919,5/31/2015,80.88,6,21.0288,0.0,SP-20650,Stephanie Phelps,Corporate,West,California,San Jose,OFF-ST-10001590,Office Supplies,Storage,1589.25
CA-2015-118948,5/28/2015,6.63,3,1.7901,0.0,NK-18490,Neil Knudson,Home Office,West,Washington,Seattle,OFF-AR-10001547,Office Supplies,Art,3524.61
CA-2014-104269,3/1/2014,457.568,2,51.4764,0.2,DB-13060,Dave Brooks,Consumer,West,Washington,Seattle,FUR-CH-10004063,Furniture,Chairs,3927.29
CA-2016-114104,11/20/2016,14.62,2,6.8714,0.0,NP-18670,Nora Paige,Consumer,Central,Oklahoma,Edmond,OFF-LA-10002475,Office Supplies,Labels,1569.37
CA-2016-114104,11/20/2016,944.93,7,236.2325,0.0,NP-18670,Nora Paige,Consumer,Central,Oklahoma,Edmond,TEC-PH-10004536,Technology,Phones,3776.97
CA-2016-162733,5/11/2016,5.98,1,2.691,0.0,TT-21070,Ted Trevino,Consumer,West,California,Los Angeles,OFF-PA-10002751,Office Supplies,Paper,2155.02
CA-2015-119697,12/28/2015,54.384,2,1.3596,0.2,EM-13960,Eric Murdock,Consumer,East,Pennsylvania,Philadelphia,TEC-AC-10003657,Technology,Accessories,3345.38
CA-2016-154508,11/16/2016,28.4,5,13.348,0.0,RD-19900,Ruben Dartt,Consumer,West,New Mexico,Carlsbad,OFF-EN-10001990,Office Supplies,Envelopes,3350.88
CA-2016-113817,11/7/2016,27.68,2,9.688,0.2,MJ-17740,Max Jones,Consumer,West,Washington,Seattle,OFF-BI-10004002,Office Supplies,Binders,2910.99
CA-2014-139892,9/8/2014,9.936,3,2.7324,0.2,BM-11140,Becky Martin,Consumer,Central,Texas,San Antonio,OFF-AR-10004441,Office Supplies,Art,906.3
CA-2014-139892,9/8/2014,8159.952,8,-1359.992,0.4,BM-11140,Becky Martin,Consumer,Central,Texas,San Antonio,TEC-MA-10000822,Technology,Machines,4258.86
CA-2014-139892,9/8/2014,275.928,3,-58.6347,0.2,BM-11140,Becky Martin,Consumer,Central,Texas,San Antonio,OFF-ST-10000991,Office Supplies,Storage,1943.51
CA-2014-139892,9/8/2014,1740.06,9,-24.858,0.3,BM-11140,Becky Martin,Consumer,Central,Texas,San Antonio,FUR-CH-10004287,Furniture,Chairs,1339.33
CA-2014-139892,9/8/2014,32.064,6,6.8136,0.2,BM-11140,Becky Martin,Consumer,Central,Texas,San Antonio,OFF-AR-10002656,Office Supplies,Art,683.49
CA-2014-139892,9/8/2014,177.98,5,-453.849,0.8,BM-11140,Becky Martin,Consumer,Central,Texas,San Antonio,OFF-AP-10002518,Office Supplies,Appliances,3159.02
CA-2014-139892,9/8/2014,143.976,3,8.9985,0.2,BM-11140,Becky Martin,Consumer,Central,Texas,San Antonio,TEC-PH-10003931,Technology,Phones,3549.04
CA-2014-118962,8/5/2014,20.94,3,9.8418,0.0,CS-12130,Chad Sievert,Consumer,West,California,Los Angeles,OFF-PA-10000659,Office Supplies,Paper,574.65
CA-2014-118962,8/5/2014,110.96,2,53.2608,0.0,CS-12130,Chad Sievert,Consumer,West,California,Los Angeles,OFF-PA-10001144,Office Supplies,Paper,2804.42
CA-2014-118962,8/5/2014,340.144,7,21.259,0.2,CS-12130,Chad Sievert,Consumer,West,California,Los Angeles,FUR-CH-10003817,Furniture,Chairs,1519.23
US-2014-100853,9/14/2014,52.448,2,-131.12,0.8,JB-15400,Jennifer Braxton,Corporate,Central,Illinois,Chicago,OFF-AP-10000891,Office Supplies,Appliances,3403.28
US-2014-100853,9/14/2014,20.16,4,6.552,0.2,JB-15400,Jennifer Braxton,Corporate,Central,Illinois,Chicago,OFF-LA-10003148,Office Supplies,Labels,1284.65
US-2017-152366,4/21/2017,97.264,4,-243.16,0.8,SJ-20500,Shirley Jackson,Consumer,Central,Texas,Houston,OFF-AP-10002684,Office Supplies,Appliances,3609.22
US-2015-101511,11/21/2015,396.802,7,-11.3372,0.3,JE-15745,Joel Eaton,Consumer,East,Ohio,Newark,FUR-CH-10004698,Furniture,Chairs,2240.31
US-2015-101511,11/21/2015,15.88,5,-3.7715,0.2,JE-15745,Joel Eaton,Consumer,East,Ohio,Newark,OFF-SU-10002189,Office Supplies,Supplies,4715.28
CA-2015-137225,12/15/2015,3.28,1,1.4104,0.0,JK-15640,Jim Kriz,Home Office,East,New York,New York City,OFF-AR-10001940,Office Supplies,Art,1118.84
CA-2014-166191,12/5/2014,24.816,2,1.8612,0.2,DK-13150,David Kendrick,Corporate,Central,Illinois,Decatur,OFF-ST-10003455,Office Supplies,Storage,2034.8
CA-2014-166191,12/5/2014,408.744,7,76.6395,0.2,DK-13150,David Kendrick,Corporate,Central,Illinois,Decatur,TEC-AC-10004659,Technology,Accessories,1010.63
CA-2014-158274,11/19/2014,503.96,4,131.0296,0.0,RM-19675,Robert Marley,Home Office,South,Louisiana,Monroe,TEC-PH-10003273,Technology,Phones,4661.12
CA-2014-158274,11/19/2014,149.95,5,41.986,0.0,RM-19675,Robert Marley,Home Office,South,Louisiana,Monroe,TEC-PH-10004896,Technology,Phones,4448.03
CA-2014-158274,11/19/2014,29.0,2,7.25,0.0,RM-19675,Robert Marley,Home Office,South,Louisiana,Monroe,TEC-AC-10002345,Technology,Accessories,1660.74
CA-2016-105018,11/28/2016,7.16,2,3.4368,0.0,SK-19990,Sally Knutson,Consumer,East,Connecticut,Fairfield,OFF-BI-10001890,Office Supplies,Binders,3469.93
CA-2014-123260,8/26/2014,176.8,8,22.984,0.0,FM-14290,Frank Merwin,Home Office,West,California,Los Angeles,TEC-AC-10002323,Technology,Accessories,4177.5
CA-2016-157000,7/16/2016,37.224,3,3.7224,0.2,AM-10360,Alice McCarthy,Corporate,Central,Texas,Grand Prairie,OFF-ST-10001328,Office Supplies,Storage,2998.4
CA-2016-157000,7/16/2016,20.016,3,6.255,0.2,AM-10360,Alice McCarthy,Corporate,Central,Texas,Grand Prairie,OFF-PA-10001950,Office Supplies,Paper,2883.43
CA-2015-102281,10/12/2015,899.136,4,112.392,0.2,MP-17470,Mark Packer,Home Office,East,New York,New York City,FUR-BO-10002613,Furniture,Bookcases,1588.34
CA-2015-102281,10/12/2015,71.76,6,20.0928,0.0,MP-17470,Mark Packer,Home Office,East,New York,New York City,TEC-PH-10001552,Technology,Phones,918.96
CA-2015-102281,10/12/2015,51.84,8,24.8832,0.0,MP-17470,Mark Packer,Home Office,East,New York,New York City,OFF-PA-10000061,Office Supplies,Paper,4537.47
CA-2015-102281,10/12/2015,626.352,3,46.9764,0.2,MP-17470,Mark Packer,Home Office,East,New York,New York City,FUR-BO-10002545,Furniture,Bookcases,4551.88
CA-2015-102281,10/12/2015,19.9,5,6.567,0.0,MP-17470,Mark Packer,Home Office,East,New York,New York City,OFF-AR-10003514,Office Supplies,Art,3348.96
CA-2015-131457,10/31/2015,14.28,7,6.7116,0.0,MZ-17515,Mary Zewe,Corporate,West,California,Redlands,OFF-EN-10001509,Office Supplies,Envelopes,2025.63
CA-2014-140004,3/21/2014,7.408,2,1.2038,0.2,CB-12025,Cassandra Brandow,Consumer,East,Ohio,Hamilton,OFF-AR-10004685,Office Supplies,Art,2071.44
CA-2014-140004,3/21/2014,6.048,3,1.5876,0.2,CB-12025,Cassandra Brandow,Consumer,East,Ohio,Hamilton,OFF-AR-10004027,Office Supplies,Art,3766.8
CA-2017-107720,11/6/2017,46.26,3,12.0276,0.0,VM-21685,Valerie Mitchum,Home Office,East,New Jersey,Westfield,OFF-ST-10001414,Office Supplies,Storage,4537.0
US-2017-124303,7/6/2017,2.946,2,-2.2586,0.7,FH-14365,Fred Hopkins,Corporate,East,Pennsylvania,Philadelphia,OFF-BI-10000343,Office Supplies,Binders,4491.89
US-2017-124303,7/6/2017,16.056,3,5.8203,0.2,FH-14365,Fred Hopkins,Corporate,East,Pennsylvania,Philadelphia,OFF-PA-10002749,Office Supplies,Paper,4009.44
CA-2017-105074,6/24/2017,21.744,3,6.795,0.2,MB-17305,Maria Bertelson,Consumer,East,Ohio,Akron,OFF-PA-10002666,Office Supplies,Paper,3389.14
CA-2014-133690,8/3/2014,218.75,2,-161.875,0.5,BS-11755,Bruce Stewart,Consumer,West,Colorado,Denver,FUR-TA-10004289,Furniture,Tables,878.63
CA-2014-133690,8/3/2014,2.6,1,0.2925,0.2,BS-11755,Bruce Stewart,Consumer,West,Colorado,Denver,OFF-AP-10003622,Office Supplies,Appliances,1227.33
US-2017-116701,12/17/2017,66.284,2,-178.9668,0.8,LC-17140,Logan Currie,Consumer,Central,Texas,Dallas,OFF-AP-10003217,Office Supplies,Appliances,4543.49
CA-2017-126382,6/3/2017,35.168,7,9.6712,0.2,HK-14890,Heather Kirkland,Corporate,South,Tennessee,Franklin,FUR-FU-10002960,Furniture,Furnishings,3228.93
CA-2017-108329,12/9/2017,444.768,4,44.4768,0.2,LE-16810,Laurel Elliston,Consumer,West,California,Whittier,TEC-PH-10001918,Technology,Phones,541.39
CA-2017-135860,12/1/2017,83.92,4,5.8744,0.0,JH-15985,Joseph Holt,Consumer,Central,Michigan,Saginaw,OFF-ST-10000642,Office Supplies,Storage,956.62
CA-2017-135860,12/1/2017,131.98,2,35.6346,0.0,JH-15985,Joseph Holt,Consumer,Central,Michigan,Saginaw,TEC-PH-10001700,Technology,Phones,3485.76
CA-2017-135860,12/1/2017,15.92,4,7.4824,0.0,JH-15985,Joseph Holt,Consumer,Central,Michigan,Saginaw,OFF-BI-10003274,Office Supplies,Binders,522.78
CA-2017-135860,12/1/2017,52.29,9,16.2099,0.0,JH-15985,Joseph Holt,Consumer,Central,Michigan,Saginaw,OFF-FA-10000134,Office Supplies,Fasteners,1223.64
CA-2017-135860,12/1/2017,91.99,1,3.6796,0.0,JH-15985,Joseph Holt,Consumer,Central,Michigan,Saginaw,OFF-ST-10001522,Office Supplies,Storage,2969.3
CA-2015-101007,2/9/2015,20.8,2,6.5,0.2,MS-17980,Michael Stewart,Corporate,Central,Texas,Dallas,TEC-AC-10001266,Technology,Accessories,3613.53
CA-2015-146262,1/2/2015,23.68,2,8.88,0.2,VW-21775,Victoria Wilson,Corporate,East,Ohio,Medina,OFF-LA-10004544,Office Supplies,Labels,3433.83
CA-2015-146262,1/2/2015,452.45,5,-244.323,0.5,VW-21775,Victoria Wilson,Corporate,East,Ohio,Medina,FUR-BO-10004695,Furniture,Bookcases,1509.21
CA-2015-146262,1/2/2015,62.982,3,-14.6958,0.4,VW-21775,Victoria Wilson,Corporate,East,Ohio,Medina,TEC-PH-10002844,Technology,Phones,3704.81
CA-2015-146262,1/2/2015,1188.0,9,-950.4,0.7,VW-21775,Victoria Wilson,Corporate,East,Ohio,Medina,TEC-MA-10000864,Technology,Machines,1567.62
CA-2015-146262,1/2/2015,89.584,2,4.4792,0.2,VW-21775,Victoria Wilson,Corporate,East,Ohio,Medina,TEC-AC-10000109,Technology,Accessories,1964.3
CA-2016-130162,10/28/2016,93.06,6,26.0568,0.0,JH-15910,Jonathan Howell,Consumer,West,California,Los Angeles,OFF-ST-10001328,Office Supplies,Storage,3859.21
CA-2016-130162,10/28/2016,302.376,3,22.6782,0.2,JH-15910,Jonathan Howell,Consumer,West,California,Los Angeles,TEC-PH-10002563,Technology,Phones,3423.35
CA-2015-169397,12/24/2015,5.584,2,1.8148,0.2,JB-15925,Joni Blumstein,Consumer,East,Ohio,Dublin,OFF-FA-10000585,Office Supplies,Fasteners,4321.51
CA-2015-169397,12/24/2015,22.704,6,8.2302,0.2,JB-15925,Joni Blumstein,Consumer,East,Ohio,Dublin,OFF-PA-10004000,Office Supplies,Paper,3459.26
CA-2015-169397,12/24/2015,19.776,4,-13.8432,0.7,JB-15925,Joni Blumstein,Consumer,East,Ohio,Dublin,OFF-BI-10002852,Office Supplies,Binders,3057.39
CA-2015-169397,12/24/2015,72.704,4,19.0848,0.2,JB-15925,Joni Blumstein,Consumer,East,Ohio,Dublin,FUR-FU-10000087,Furniture,Furnishings,921.54
CA-2015-169397,12/24/2015,479.988,4,-383.9904,0.7,JB-15925,Joni Blumstein,Consumer,East,Ohio,Dublin,TEC-MA-10001148,Technology,Machines,2154.72
CA-2015-169397,12/24/2015,27.168,2,2.7168,0.2,JB-15925,Joni Blumstein,Consumer,East,Ohio,Dublin,OFF-AR-10001958,Office Supplies,Art,1693.41
CA-2015-163055,8/9/2015,2.2,1,0.968,0.0,DS-13180,David Smith,Corporate,Central,Michigan,Detroit,OFF-AR-10001026,Office Supplies,Art,1597.95
CA-2015-163055,8/9/2015,622.45,5,136.939,0.0,DS-13180,David Smith,Corporate,Central,Michigan,Detroit,FUR-TA-10003748,Furniture,Tables,4878.55
CA-2015-163055,8/9/2015,21.98,1,0.2198,0.0,DS-13180,David Smith,Corporate,Central,Michigan,Detroit,OFF-ST-10002485,Office Supplies,Storage,2268.94
US-2015-145436,2/28/2015,161.568,2,-28.2744,0.2,VD-21670,Valerie Dominguez,Consumer,South,Tennessee,Columbia,FUR-CH-10004860,Furniture,Chairs,4514.21
US-2015-145436,2/28/2015,389.696,8,43.8408,0.2,VD-21670,Valerie Dominguez,Consumer,South,Tennessee,Columbia,FUR-CH-10004477,Furniture,Chairs,3340.12
US-2014-156216,9/13/2014,18.648,7,-12.432,0.7,EA-14035,Erin Ashbrook,Corporate,South,North Carolina,Charlotte,OFF-BI-10001679,Office Supplies,Binders,4076.65
US-2017-100930,4/7/2017,233.86,2,-102.048,0.45,CS-12400,Christopher Schild,Home Office,South,Florida,Tampa,FUR-TA-10001705,Furniture,Tables,2761.87
US-2017-100930,4/7/2017,620.6145,3,-248.2458,0.45,CS-12400,Christopher Schild,Home Office,South,Florida,Tampa,FUR-TA-10003473,Furniture,Tables,3096.07
US-2017-100930,4/7/2017,5.328,2,-3.552,0.7,CS-12400,Christopher Schild,Home Office,South,Florida,Tampa,OFF-BI-10001679,Office Supplies,Binders,2716.33
US-2017-100930,4/7/2017,258.072,3,0.0,0.2,CS-12400,Christopher Schild,Home Office,South,Florida,Tampa,FUR-FU-10004017,Furniture,Furnishings,1378.59
US-2017-100930,4/7/2017,617.976,3,-7.7247,0.2,CS-12400,Christopher Schild,Home Office,South,Florida,Tampa,TEC-AC-10003832,Technology,Accessories,3751.03
CA-2017-160514,11/12/2017,10.56,2,4.752,0.0,DB-13120,David Bremer,Corporate,West,California,Santa Clara,OFF-PA-10002479,Office Supplies,Paper,1763.48
CA-2016-157749,6/4/2016,25.92,5,9.396,0.2,KL-16645,Ken Lonsdale,Consumer,Central,Illinois,Chicago,OFF-PA-10003349,Office Supplies,Paper,609.42
CA-2016-157749,6/4/2016,419.68,5,-356.728,0.6,KL-16645,Ken Lonsdale,Consumer,Central,Illinois,Chicago,FUR-FU-10000576,Furniture,Furnishings,3404.63
CA-2016-157749,6/4/2016,11.688,3,-4.6752,0.6,KL-16645,Ken Lonsdale,Consumer,Central,Illinois,Chicago,FUR-FU-10004351,Furniture,Furnishings,1297.0
CA-2016-157749,6/4/2016,31.984,2,11.1944,0.2,KL-16645,Ken Lonsdale,Consumer,Central,Illinois,Chicago,TEC-PH-10000011,Technology,Phones,4732.06
CA-2016-157749,6/4/2016,177.225,5,-120.513,0.5,KL-16645,Ken Lonsdale,Consumer,Central,Illinois,Chicago,FUR-TA-10002607,Furniture,Tables,4792.68
CA-2016-157749,6/4/2016,4.044,3,-2.8308,0.6,KL-16645,Ken Lonsdale,Consumer,Central,Illinois,Chicago,FUR-FU-10002505,Furniture,Furnishings,4616.89
CA-2016-157749,6/4/2016,7.408,2,1.2038,0.2,KL-16645,Ken Lonsdale,Consumer,Central,Illinois,Chicago,OFF-AR-10004685,Office Supplies,Art,2165.71
CA-2014-131926,6/1/2014,2001.86,7,580.5394,0.0,DW-13480,Dianna Wilson,Home Office,Central,Minnesota,Lakeville,FUR-CH-10004063,Furniture,Chairs,569.55
CA-2014-131926,6/1/2014,166.72,2,41.68,0.0,DW-13480,Dianna Wilson,Home Office,Central,Minnesota,Lakeville,OFF-ST-10002276,Office Supplies,Storage,4677.43
CA-2014-131926,6/1/2014,47.88,6,23.94,0.0,DW-13480,Dianna Wilson,Home Office,Central,Minnesota,Lakeville,OFF-PA-10004082,Office Supplies,Paper,2426.83
CA-2014-131926,6/1/2014,1503.25,5,496.0725,0.0,DW-13480,Dianna Wilson,Home Office,Central,Minnesota,Lakeville,OFF-AP-10002945,Office Supplies,Appliances,4849.95
CA-2014-131926,6/1/2014,25.92,4,12.4416,0.0,DW-13480,Dianna Wilson,Home Office,Central,Minnesota,Lakeville,OFF-PA-10000061,Office Supplies,Paper,4836.29
CA-2016-154739,12/10/2016,321.568,2,28.1372,0.2,LH-17155,Logan Haushalter,Consumer,West,California,San Francisco,FUR-CH-10002965,Furniture,Chairs,4338.54
CA-2016-145625,9/11/2016,7.61,1,3.5767,0.0,KC-16540,Kelly Collister,Consumer,West,California,San Diego,OFF-PA-10004569,Office Supplies,Paper,1825.02
CA-2016-145625,9/11/2016,3347.37,13,636.0003,0.0,KC-16540,Kelly Collister,Consumer,West,California,San Diego,TEC-AC-10003832,Technology,Accessories,2232.94
CA-2016-146941,12/10/2016,80.58,6,22.5624,0.0,DL-13315,Delfina Latchford,Consumer,East,New York,New York City,OFF-ST-10001228,Office Supplies,Storage,4330.12
CA-2016-146941,12/10/2016,361.92,4,162.864,0.0,DL-13315,Delfina Latchford,Consumer,East,New York,New York City,OFF-EN-10003296,Office Supplies,Envelopes,1926.15
US-2015-159982,11/28/2015,12.132,9,-8.4924,0.6,DR-12880,Dan Reichenbach,Corporate,Central,Illinois,Chicago,FUR-FU-10002505,Furniture,Furnishings,1262.72
US-2015-159982,11/28/2015,82.368,2,-19.5624,0.2,DR-12880,Dan Reichenbach,Corporate,Central,Illinois,Chicago,OFF-ST-10004804,Office Supplies,Storage,3005.61
US-2015-159982,11/28/2015,53.92,5,4.044,0.2,DR-12880,Dan Reichenbach,Corporate,Central,Illinois,Chicago,OFF-ST-10001590,Office Supplies,Storage,4712.7
US-2015-159982,11/28/2015,647.904,6,56.6916,0.2,DR-12880,Dan Reichenbach,Corporate,Central,Illinois,Chicago,TEC-PH-10001580,Technology,Phones,3632.13
CA-2017-163139,12/1/2017,20.37,3,6.9258,0.0,CC-12670,Craig Carreira,Consumer,East,New York,New York City,TEC-AC-10000290,Technology,Accessories,3065.28
CA-2017-163139,12/1/2017,221.55,3,6.6465,0.0,CC-12670,Craig Carreira,Consumer,East,New York,New York City,OFF-ST-10002790,Office Supplies,Storage,937.29
CA-2017-163139,12/1/2017,17.52,5,6.132,0.2,CC-12670,Craig Carreira,Consumer,East,New York,New York City,OFF-BI-10003460,Office Supplies,Binders,3267.53
US-2017-155299,6/8/2017,1.624,2,-4.466,0.8,Dl-13600,Dorris liebe,Corporate,Central,Texas,Pasadena,OFF-AP-10002203,Office Supplies,Appliances,4955.24
US-2014-106992,9/19/2014,3059.982,3,-509.997,0.4,SB-20290,Sean Braxton,Corporate,Central,Texas,Houston,TEC-MA-10000822,Technology,Machines,1130.38
US-2014-106992,9/19/2014,2519.958,7,-251.9958,0.4,SB-20290,Sean Braxton,Corporate,Central,Texas,Houston,TEC-MA-10003353,Technology,Machines,2832.48
CA-2016-125318,6/6/2016,328.224,4,28.7196,0.2,RC-19825,Roy Collins,Consumer,Central,Illinois,Chicago,TEC-PH-10001433,Technology,Phones,4448.18
CA-2015-155040,11/10/2015,79.9,2,35.156,0.0,AH-10210,Alan Hwang,Consumer,West,California,Brentwood,TEC-AC-10004469,Technology,Accessories,3833.46
CA-2017-136826,6/16/2017,14.016,3,4.7304,0.2,CB-12535,Claudia Bergmann,Corporate,South,North Carolina,Chapel Hill,OFF-AR-10003602,Office Supplies,Art,3636.57
CA-2016-111010,1/22/2016,7.56,6,0.3024,0.0,PG-18895,Paul Gonzalez,Consumer,East,New Jersey,Morristown,OFF-FA-10003472,Office Supplies,Fasteners,3661.18
US-2017-145366,12/9/2017,37.208,1,-7.4416,0.2,CA-12310,Christine Abelman,Corporate,East,Ohio,Cincinnati,OFF-ST-10004180,Office Supplies,Storage,2117.71
US-2017-145366,12/9/2017,57.576,3,21.591,0.2,CA-12310,Christine Abelman,Corporate,East,Ohio,Cincinnati,OFF-EN-10004386,Office Supplies,Envelopes,1821.16
CA-2017-163979,12/28/2017,725.84,4,210.4936,0.0,KH-16690,Kristen Hastings,Corporate,West,California,San Francisco,OFF-ST-10003208,Office Supplies,Storage,4142.13
CA-2015-155334,7/30/2015,209.93,7,92.3692,0.0,HA-14920,Helen Andreada,Consumer,West,California,San Francisco,TEC-AC-10003628,Technology,Accessories,4145.51
CA-2015-155334,7/30/2015,5.28,3,2.3232,0.0,HA-14920,Helen Andreada,Consumer,West,California,San Francisco,FUR-FU-10003274,Furniture,Furnishings,4401.83
CA-2015-155334,7/30/2015,10.92,3,4.095,0.2,HA-14920,Helen Andreada,Consumer,West,California,San Francisco,OFF-BI-10002557,Office Supplies,Binders,4609.58
CA-2017-118136,9/16/2017,8.82,2,4.0572,0.0,BB-10990,Barry Blumstein,Corporate,West,California,Inglewood,OFF-PA-10002615,Office Supplies,Paper,2801.04
CA-2017-118136,9/16/2017,5.98,1,1.5548,0.0,BB-10990,Barry Blumstein,Corporate,West,California,Inglewood,OFF-AR-10001427,Office Supplies,Art,2756.82
CA-2017-132976,10/13/2017,11.648,2,4.0768,0.2,AG-10495,Andrew Gjertsen,Corporate,East,Pennsylvania,Philadelphia,OFF-PA-10000673,Office Supplies,Paper,4092.33
CA-2017-132976,10/13/2017,18.176,4,5.9072,0.2,AG-10495,Andrew Gjertsen,Corporate,East,Pennsylvania,Philadelphia,OFF-PA-10004470,Office Supplies,Paper,3424.84
CA-2017-132976,10/13/2017,59.712,6,5.9712,0.2,AG-10495,Andrew Gjertsen,Corporate,East,Pennsylvania,Philadelphia,OFF-ST-10000876,Office Supplies,Storage,3658.85
CA-2017-132976,10/13/2017,24.84,3,8.694,0.2,AG-10495,Andrew Gjertsen,Corporate,East,Pennsylvania,Philadelphia,OFF-LA-10002043,Office Supplies,Labels,4081.07
US-2015-161991,9/26/2015,2.08,5,-3.432,0.8,SC-20725,Steven Cartwright,Consumer,Central,Texas,Houston,OFF-BI-10004967,Office Supplies,Binders,4505.02
US-2015-161991,9/26/2015,1114.4,7,376.11,0.2,SC-20725,Steven Cartwright,Consumer,Central,Texas,Houston,TEC-PH-10001760,Technology,Phones,2020.98
CA-2015-130890,11/2/2015,1038.84,5,51.942,0.2,JO-15280,Jas O'Carroll,Consumer,West,California,Los Angeles,FUR-TA-10002903,Furniture,Tables,2190.12
CA-2015-130883,9/26/2015,141.76,5,47.844,0.2,TB-21520,Tracy Blumstein,Consumer,West,Oregon,Portland,OFF-PA-10000474,Office Supplies,Paper,922.92
CA-2015-130883,9/26/2015,239.8,5,47.96,0.2,TB-21520,Tracy Blumstein,Consumer,West,Oregon,Portland,TEC-AC-10001956,Technology,Accessories,3102.26
CA-2015-130883,9/26/2015,31.104,6,10.8864,0.2,TB-21520,Tracy Blumstein,Consumer,West,Oregon,Portland,OFF-PA-10004100,Office Supplies,Paper,661.74
CA-2016-112697,12/18/2016,254.058,7,-169.372,0.7,AH-10195,Alan Haines,Corporate,South,Florida,Tamarac,OFF-BI-10000778,Office Supplies,Binders,2595.19
CA-2016-112697,12/18/2016,194.528,2,24.316,0.2,AH-10195,Alan Haines,Corporate,South,Florida,Tamarac,OFF-AP-10002684,Office Supplies,Appliances,2941.9
CA-2016-112697,12/18/2016,961.48,5,-204.3145,0.2,AH-10195,Alan Haines,Corporate,South,Florida,Tamarac,OFF-SU-10000646,Office Supplies,Supplies,1789.44
CA-2016-110772,11/20/2016,19.096,7,6.6836,0.2,NZ-18565,Nick Zandusky,Home Office,East,Ohio,Columbus,OFF-FA-10002983,Office Supplies,Fasteners,3158.75
CA-2016-110772,11/20/2016,18.496,8,6.2424,0.2,NZ-18565,Nick Zandusky,Home Office,East,Ohio,Columbus,OFF-LA-10004689,Office Supplies,Labels,637.25
CA-2016-110772,11/20/2016,255.984,2,54.3966,0.2,NZ-18565,Nick Zandusky,Home Office,East,Ohio,Columbus,TEC-AC-10002001,Technology,Accessories,668.07
CA-2016-110772,11/20/2016,86.97,3,-48.7032,0.5,NZ-18565,Nick Zandusky,Home Office,East,Ohio,Columbus,FUR-BO-10004709,Furniture,Bookcases,4201.7
CA-2014-111451,12/26/2014,300.416,8,78.8592,0.2,KL-16555,Kelly Lampkin,Corporate,West,Colorado,Colorado Springs,FUR-FU-10004091,Furniture,Furnishings,2120.86
CA-2014-111451,12/26/2014,230.352,3,20.1558,0.2,KL-16555,Kelly Lampkin,Corporate,West,Colorado,Colorado Springs,FUR-CH-10001891,Furniture,Chairs,1071.77
CA-2014-111451,12/26/2014,218.352,3,-24.5646,0.2,KL-16555,Kelly Lampkin,Corporate,West,Colorado,Colorado Springs,FUR-FU-10002918,Furniture,Furnishings,2850.09
CA-2014-111451,12/26/2014,78.6,5,-62.88,0.7,KL-16555,Kelly Lampkin,Corporate,West,Colorado,Colorado Springs,OFF-BI-10004593,Office Supplies,Binders,3964.97
CA-2014-111451,12/26/2014,27.552,3,9.2988,0.2,KL-16555,Kelly Lampkin,Corporate,West,Colorado,Colorado Springs,OFF-FA-10004854,Office Supplies,Fasteners,1471.19
CA-2016-142545,10/28/2016,32.4,5,15.552,0.0,JD-15895,Jonathan Doherty,Corporate,East,New Jersey,Belleville,OFF-PA-10002105,Office Supplies,Paper,3303.01
CA-2016-142545,10/28/2016,1082.48,8,10.8248,0.0,JD-15895,Jonathan Doherty,Corporate,East,New Jersey,Belleville,OFF-ST-10002756,Office Supplies,Storage,884.06
CA-2016-142545,10/28/2016,56.91,3,27.3168,0.0,JD-15895,Jonathan Doherty,Corporate,East,New Jersey,Belleville,OFF-PA-10004243,Office Supplies,Paper,732.57
